person_age,person_gender,person_education,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_income_log
42.0,female,Associate,21,MORTGAGE,5100.0,PERSONAL,5.42,0.04,14.0,641,Yes,0,11.662766873209389
40.0,female,High School,17,RENT,13650.0,MEDICAL,10.25,0.24,13.0,690,No,0,10.929098948319748
45.0,female,Doctorate,24,RENT,13650.0,HOMEIMPROVEMENT,12.42,0.17,11.0,669,No,0,11.290081868665016
43.0,female,Associate,21,RENT,13750.0,PERSONAL,15.31,0.41,15.0,676,No,1,10.418165745617609
41.0,female,High School,20,RENT,13750.0,MEDICAL,13.79,0.34,11.0,668,No,1,10.608835006177392
40.0,male,Bachelor,17,RENT,13775.0,VENTURE,12.98,0.34,14.0,560,No,1,10.601672024613341
42.0,female,Associate,19,RENT,13800.0,HOMEIMPROVEMENT,13.99,0.17,16.0,693,Yes,0,11.31384017874909
40.0,female,Associate,17,MORTGAGE,3200.0,HOMEIMPROVEMENT,11.01,0.03,17.0,693,Yes,0,11.659982472663872
38.0,male,High School,14,OWN,6000.0,PERSONAL,8.94,0.15,16.0,632,Yes,0,10.59217480237398
38.0,female,High School,14,MORTGAGE,1500.0,PERSONAL,14.26,0.01,14.0,682,Yes,0,11.661319607685106
37.0,male,High School,13,MORTGAGE,13000.0,PERSONAL,11.01,0.11,13.0,664,No,0,11.672984371090195
42.0,male,Bachelor,18,MORTGAGE,1500.0,PERSONAL,15.96,0.01,16.0,683,Yes,0,11.673137736176082
37.0,male,High School,12,RENT,14000.0,PERSONAL,11.36,0.25,16.0,696,No,1,10.916215102047069
43.0,female,High School,19,MORTGAGE,14000.0,MEDICAL,11.71,0.12,13.0,608,Yes,0,11.675826321524578
39.0,male,Associate,14,RENT,14000.0,MEDICAL,16.0,0.28,17.0,712,No,1,10.815730101563714
38.0,male,High School,16,RENT,14000.0,MEDICAL,13.22,0.24,14.0,629,Yes,0,10.990600644811217
37.0,female,High School,14,MORTGAGE,10000.0,PERSONAL,11.01,0.09,15.0,584,No,0,11.674031897363493
36.0,male,Associate,13,OWN,3600.0,EDUCATION,13.49,0.09,11.0,621,Yes,0,10.57354520987104
39.0,male,Associate,17,RENT,14000.0,DEBTCONSOLIDATION,11.71,0.22,12.0,647,Yes,0,11.059393431092678
37.0,male,Associate,14,OWN,12150.0,HOMEIMPROVEMENT,6.62,0.31,13.0,611,Yes,0,10.576687095286378
37.0,male,High School,16,RENT,14000.0,VENTURE,13.16,0.22,11.0,645,Yes,0,11.058637692164496
39.0,female,High School,18,MORTGAGE,8000.0,MEDICAL,13.49,0.07,16.0,608,Yes,0,11.684750458419874
41.0,male,High School,16,MORTGAGE,5000.0,MEDICAL,10.99,0.04,17.0,539,Yes,0,11.682701994261889
39.0,male,Bachelor,18,MORTGAGE,35000.0,HOMEIMPROVEMENT,15.99,0.29,15.0,705,No,0,11.685238772567113
40.0,female,High School,20,MORTGAGE,5200.0,VENTURE,9.63,0.04,16.0,661,Yes,0,11.684666242219995
38.0,male,Master,16,MORTGAGE,12000.0,MEDICAL,10.37,0.1,17.0,669,No,0,11.682845439046439
42.0,male,Bachelor,21,MORTGAGE,18000.0,EDUCATION,11.58,0.15,11.0,710,Yes,0,11.68260072672986
38.0,female,Associate,17,RENT,14000.0,HOMEIMPROVEMENT,11.48,0.21,16.0,686,Yes,0,11.115101091958017
36.0,male,Associate,13,OWN,1200.0,EDUCATION,7.14,0.03,16.0,617,Yes,0,10.584562151861805
43.0,female,Bachelor,19,MORTGAGE,6000.0,PERSONAL,5.42,0.05,15.0,646,Yes,0,11.685306107533345
41.0,male,High School,18,MORTGAGE,12000.0,DEBTCONSOLIDATION,13.57,0.1,15.0,658,No,0,11.681764878062669
36.0,female,Associate,17,MORTGAGE,20000.0,PERSONAL,16.35,0.17,16.0,672,No,0,11.686483736094026
44.0,male,High School,21,MORTGAGE,10000.0,EDUCATION,12.68,0.08,11.0,695,No,0,11.69261021510968
44.0,female,Bachelor,19,MORTGAGE,8000.0,EDUCATION,9.25,0.07,14.0,614,No,0,11.693136462767283
36.0,female,Associate,12,OWN,4000.0,VENTURE,7.74,0.03,16.0,609,No,0,11.699595885068518
44.0,male,High School,24,MORTGAGE,14400.0,VENTURE,12.23,0.12,16.0,675,Yes,0,11.702776934016953
38.0,male,Bachelor,12,RENT,14000.0,MEDICAL,11.01,0.21,17.0,688,No,1,11.097894751992364
48.0,male,High School,26,RENT,14000.0,EDUCATION,12.69,0.19,12.0,663,No,0,11.232444071955149
41.0,male,Bachelor,20,RENT,14000.0,HOMEIMPROVEMENT,8.9,0.19,17.0,651,Yes,0,11.23257643988524
38.0,male,High School,17,OWN,25000.0,HOMEIMPROVEMENT,14.96,0.21,13.0,594,Yes,0,11.704850757906877
41.0,male,Master,15,RENT,14000.0,EDUCATION,10.25,0.18,16.0,609,Yes,0,11.237540801810328
39.0,male,Doctorate,20,MORTGAGE,12000.0,VENTURE,11.01,0.1,13.0,598,Yes,0,11.700226271366882
36.0,male,High School,13,MORTGAGE,9350.0,MEDICAL,7.51,0.08,14.0,639,Yes,0,11.704594860924653
45.0,male,Doctorate,22,MORTGAGE,16000.0,PERSONAL,6.62,0.13,16.0,722,Yes,0,11.701113115874975
38.0,male,High School,15,RENT,14000.0,VENTURE,13.8,0.2,14.0,669,No,1,11.179115680874661
37.0,male,High School,10,OWN,6600.0,VENTURE,5.42,0.17,12.0,614,No,0,10.558309618774405
46.0,female,Associate,25,RENT,14000.0,HOMEIMPROVEMENT,11.26,0.16,16.0,652,Yes,0,11.353413773900792
37.0,female,Doctorate,15,MORTGAGE,18400.0,VENTURE,5.99,0.15,15.0,623,Yes,0,11.703190389518493
41.0,female,Doctorate,18,MORTGAGE,6000.0,EDUCATION,8.49,0.05,15.0,701,Yes,0,11.702619776093597
42.0,female,Bachelor,16,RENT,14000.0,HOMEIMPROVEMENT,6.03,0.15,14.0,691,Yes,0,11.421873207335643
37.0,female,High School,12,MORTGAGE,6000.0,HOMEIMPROVEMENT,11.99,0.06,12.0,608,No,1,11.578703842168515
40.0,male,High School,18,RENT,14000.0,MEDICAL,10.37,0.14,13.0,577,Yes,0,11.50942936071352
37.0,male,High School,14,RENT,14000.0,DEBTCONSOLIDATION,16.02,0.16,17.0,570,No,1,11.390249227102714
38.0,male,Bachelor,20,MORTGAGE,5500.0,PERSONAL,10.37,0.05,13.0,628,Yes,0,11.704537068671275
47.0,male,High School,22,MORTGAGE,2500.0,EDUCATION,9.99,0.02,15.0,664,Yes,0,11.704181985821762
38.0,male,Associate,18,RENT,14000.0,DEBTCONSOLIDATION,13.23,0.12,14.0,661,Yes,0,11.70487551865614
36.0,female,Bachelor,10,MORTGAGE,7750.0,DEBTCONSOLIDATION,13.23,0.07,14.0,602,No,1,11.57336183377406
37.0,male,Associate,13,RENT,14000.0,VENTURE,11.01,0.11,13.0,557,No,0,11.719378501339111
37.0,male,Bachelor,13,RENT,14000.0,DEBTCONSOLIDATION,6.03,0.11,11.0,625,No,0,11.75356309858702
36.0,male,Bachelor,14,MORTGAGE,8000.0,EDUCATION,6.76,0.07,11.0,608,Yes,0,11.703380521660906
36.0,female,High School,13,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.14,0.05,17.0,591,Yes,0,11.706582531427928
45.0,male,High School,25,RENT,14000.0,EDUCATION,12.61,0.09,12.0,693,Yes,0,11.925002002666046
36.0,male,Associate,12,RENT,14000.0,HOMEIMPROVEMENT,7.66,0.09,17.0,559,Yes,0,11.934106429518396
36.0,female,Associate,11,RENT,14000.0,DEBTCONSOLIDATION,10.37,0.09,14.0,677,Yes,0,11.964886042957495
45.0,male,High School,18,RENT,14000.0,EDUCATION,11.01,0.09,17.0,643,No,1,11.907450953040007
48.0,male,Associate,23,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.88,0.12,11.0,667,No,0,11.70450404302686
39.0,male,High School,13,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.14,0.02,11.0,653,Yes,0,11.704140688934302
50.0,male,High School,27,RENT,14000.0,DEBTCONSOLIDATION,6.91,0.08,12.0,634,Yes,0,12.104493859001055
41.0,male,Bachelor,18,RENT,14000.0,DEBTCONSOLIDATION,6.03,0.06,15.0,544,No,0,12.28759272289395
37.0,female,Associate,12,MORTGAGE,9600.0,VENTURE,13.22,0.08,17.0,671,No,0,11.703487971665762
42.0,male,Associate,19,MORTGAGE,5000.0,EDUCATION,14.26,0.04,15.0,487,Yes,0,11.705048826736443
39.0,male,Master,19,MORTGAGE,6000.0,VENTURE,14.11,0.05,16.0,613,No,0,11.703132516038174
42.0,female,High School,19,MORTGAGE,4800.0,DEBTCONSOLIDATION,13.47,0.04,13.0,605,Yes,0,11.705114840962533
47.0,female,High School,26,RENT,14250.0,PERSONAL,7.66,0.1,16.0,629,No,0,11.877964333570125
40.0,female,Bachelor,20,MORTGAGE,8000.0,MEDICAL,9.99,0.07,15.0,690,Yes,0,11.703107712092692
36.0,male,Master,11,MORTGAGE,20000.0,VENTURE,13.49,0.17,11.0,655,No,0,11.702272286700936
38.0,female,Associate,11,MORTGAGE,17850.0,VENTURE,11.99,0.15,17.0,631,Yes,0,11.704718690221997
49.0,male,Bachelor,27,RENT,14300.0,MEDICAL,7.51,0.16,16.0,683,No,0,11.419680151860593
36.0,male,Bachelor,11,MORTGAGE,12000.0,MEDICAL,11.01,0.1,14.0,670,Yes,0,11.7123089687201
38.0,male,Associate,15,RENT,14400.0,HOMEIMPROVEMENT,12.8,0.39,17.0,654,No,1,10.52080605059984
39.0,male,High School,16,MORTGAGE,2500.0,EDUCATION,13.47,0.02,17.0,635,Yes,0,11.715490728241225
36.0,male,Associate,17,MORTGAGE,12000.0,MEDICAL,5.79,0.1,11.0,694,Yes,0,11.715286549101908
46.0,male,Master,24,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.14,0.12,14.0,710,No,0,11.718841470617813
45.0,male,High School,22,RENT,14400.0,PERSONAL,8.49,0.24,15.0,702,Yes,0,10.982152203394541
41.0,male,Bachelor,18,MORTGAGE,7500.0,VENTURE,11.49,0.06,17.0,646,Yes,0,11.723259321343335
41.0,male,High School,17,OWN,7000.0,EDUCATION,6.92,0.06,12.0,643,No,0,11.723510487037043
37.0,male,High School,16,RENT,14400.0,MEDICAL,10.62,0.2,15.0,652,No,0,11.199351060552498
50.0,female,High School,27,MORTGAGE,12000.0,HOMEIMPROVEMENT,14.96,0.1,11.0,670,No,0,11.722935143334354
41.0,male,Associate,21,MORTGAGE,8800.0,MEDICAL,11.58,0.07,11.0,697,Yes,0,11.726874879444495
39.0,male,High School,11,RENT,14400.0,EDUCATION,12.53,0.16,11.0,664,Yes,0,11.421862254013227
49.0,male,Bachelor,25,MORTGAGE,12600.0,DEBTCONSOLIDATION,9.32,0.1,11.0,686,Yes,0,11.737675724836684
38.0,male,Associate,16,RENT,14400.0,VENTURE,11.99,0.14,14.0,578,Yes,0,11.544821339953792
38.0,female,High School,15,MORTGAGE,15000.0,DEBTCONSOLIDATION,14.35,0.12,14.0,669,Yes,0,11.742544008206341
36.0,female,Master,17,OWN,8000.0,VENTURE,9.99,0.22,15.0,600,Yes,0,10.517293862410662
39.0,male,Master,14,RENT,14400.0,DEBTCONSOLIDATION,15.2,0.12,11.0,685,No,1,11.666255808413585
38.0,female,High School,13,MORTGAGE,14000.0,HOMEIMPROVEMENT,6.03,0.11,11.0,602,Yes,0,11.749040521365574
38.0,female,Master,20,MORTGAGE,12350.0,VENTURE,6.62,0.1,11.0,703,No,0,11.752383213134992
42.0,male,Associate,20,MORTGAGE,2400.0,EDUCATION,13.06,0.02,17.0,728,No,0,11.749474756467277
42.0,male,High School,21,RENT,14500.0,EDUCATION,15.57,0.28,14.0,654,No,1,10.840678348518026
41.0,male,Bachelor,19,MORTGAGE,21000.0,VENTURE,10.25,0.16,15.0,686,No,0,11.754741593549824
37.0,male,Associate,11,RENT,14500.0,MEDICAL,11.26,0.15,14.0,620,No,0,11.48629397396931
37.0,male,High School,13,MORTGAGE,25000.0,EDUCATION,12.18,0.2,15.0,643,No,0,11.753853923076491
49.0,male,Associate,28,MORTGAGE,11000.0,DEBTCONSOLIDATION,9.32,0.09,13.0,690,No,0,11.74986146170406
39.0,male,High School,17,MORTGAGE,9000.0,DEBTCONSOLIDATION,9.32,0.07,12.0,657,No,0,11.752052595585635
41.0,male,High School,20,RENT,14525.0,PERSONAL,11.11,0.26,16.0,507,No,1,10.944859071031923
43.0,female,High School,19,MORTGAGE,7500.0,DEBTCONSOLIDATION,12.86,0.07,15.0,679,No,1,11.633336156424432
46.0,male,High School,24,RENT,14550.0,EDUCATION,8.94,0.15,11.0,577,Yes,0,11.487217837426423
39.0,female,High School,18,MORTGAGE,15000.0,VENTURE,6.91,0.12,15.0,503,Yes,0,11.754961425536262
46.0,female,Doctorate,25,MORTGAGE,20700.0,HOMEIMPROVEMENT,17.43,0.16,12.0,713,No,0,11.757117925472146
36.0,male,High School,13,OWN,12000.0,VENTURE,11.99,0.09,15.0,609,Yes,0,11.761557409718202
36.0,male,Master,15,MORTGAGE,4025.0,HOMEIMPROVEMENT,7.49,0.03,14.0,667,Yes,0,11.761042565018311
38.0,male,Associate,17,MORTGAGE,5000.0,HOMEIMPROVEMENT,12.99,0.04,12.0,600,No,0,11.759676161919872
50.0,female,High School,29,MORTGAGE,10200.0,MEDICAL,9.32,0.08,15.0,709,Yes,0,11.761073775274005
48.0,male,High School,24,MORTGAGE,23000.0,DEBTCONSOLIDATION,14.96,0.2,16.0,567,No,1,11.642338388331003
46.0,male,High School,23,OWN,4000.0,VENTURE,13.49,0.03,14.0,669,No,0,11.771667793524301
38.0,female,High School,14,MORTGAGE,15000.0,VENTURE,10.0,0.12,16.0,588,No,0,11.77241637453527
36.0,female,Master,17,MORTGAGE,13000.0,HOMEIMPROVEMENT,11.83,0.1,15.0,646,Yes,0,11.77078730100953
44.0,male,Master,19,OWN,7500.0,VENTURE,10.39,0.2,11.0,582,Yes,0,10.522503683752998
36.0,female,Associate,13,MORTGAGE,14000.0,EDUCATION,8.9,0.11,12.0,602,Yes,0,11.778990565197043
48.0,female,Associate,27,OWN,10000.0,EDUCATION,11.01,0.27,12.0,663,Yes,0,10.50613546228876
40.0,female,Master,14,OWN,3500.0,PERSONAL,11.01,0.03,15.0,616,No,0,11.779764318898527
44.0,male,Associate,18,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.11,0.08,11.0,695,Yes,0,11.77964178395677
40.0,female,High School,16,RENT,2000.0,MEDICAL,6.91,0.05,14.0,596,Yes,0,10.668513436561481
38.0,male,High School,17,MORTGAGE,4000.0,VENTURE,7.74,0.03,11.0,584,Yes,0,11.781508812328536
36.0,female,Associate,14,MORTGAGE,7000.0,MEDICAL,7.74,0.05,14.0,584,Yes,0,11.781340616609485
43.0,female,Associate,19,MORTGAGE,18000.0,MEDICAL,10.75,0.14,13.0,636,No,0,11.785879612017396
47.0,female,High School,22,OWN,16000.0,VENTURE,7.05,0.12,14.0,693,Yes,0,11.789678027329282
44.0,female,Master,21,MORTGAGE,12800.0,MEDICAL,13.79,0.1,12.0,704,No,0,11.789556701234924
41.0,male,Associate,17,MORTGAGE,20000.0,DEBTCONSOLIDATION,13.35,0.15,17.0,710,No,0,11.79845021206815
36.0,male,Master,14,RENT,2000.0,VENTURE,11.49,0.04,11.0,629,Yes,0,10.803364309142028
42.0,male,Associate,23,MORTGAGE,10800.0,VENTURE,14.27,0.08,17.0,664,Yes,0,11.794911344877129
41.0,female,High School,20,MORTGAGE,30000.0,VENTURE,9.91,0.23,11.0,624,Yes,0,11.796878091676502
36.0,male,High School,9,MORTGAGE,16000.0,VENTURE,6.03,0.12,12.0,686,No,0,11.79656186471326
38.0,male,Master,14,RENT,2000.0,PERSONAL,10.38,0.04,17.0,707,No,0,10.841520206528687
38.0,male,High School,15,MORTGAGE,3000.0,MEDICAL,8.49,0.02,17.0,695,No,0,11.800620037343885
41.0,female,Bachelor,17,RENT,2000.0,DEBTCONSOLIDATION,13.23,0.04,15.0,683,No,0,10.84805471136194
36.0,female,High School,13,RENT,2000.0,VENTURE,11.14,0.04,11.0,580,Yes,0,10.845913758014909
40.0,female,Bachelor,16,MORTGAGE,5000.0,PERSONAL,11.49,0.04,14.0,717,Yes,0,11.796863035517026
36.0,female,High School,14,MORTGAGE,9000.0,MEDICAL,11.01,0.07,16.0,649,Yes,0,11.803361242493628
38.0,female,Associate,14,OWN,12000.0,PERSONAL,12.99,0.09,11.0,568,Yes,0,11.80031249390095
38.0,male,Doctorate,14,MORTGAGE,16000.0,PERSONAL,11.99,0.12,17.0,623,No,0,11.797103906870307
45.0,male,High School,20,MORTGAGE,20000.0,PERSONAL,11.11,0.15,16.0,670,No,0,11.798908595036353
49.0,male,Associate,25,MORTGAGE,3000.0,HOMEIMPROVEMENT,7.51,0.02,16.0,701,No,0,11.79751776899993
38.0,male,Associate,15,OWN,13000.0,VENTURE,8.32,0.37,12.0,653,No,0,10.463760267504872
37.0,male,High School,13,MORTGAGE,24000.0,MEDICAL,11.36,0.18,11.0,660,Yes,0,11.79375662341025
40.0,male,High School,21,RENT,2000.0,PERSONAL,11.49,0.03,17.0,662,No,0,11.016282128775599
37.0,female,High School,15,MORTGAGE,12000.0,HOMEIMPROVEMENT,7.88,0.09,16.0,686,Yes,0,11.798134481939611
48.0,male,Master,26,MORTGAGE,6000.0,EDUCATION,8.94,0.04,14.0,695,Yes,0,11.80148215483267
36.0,female,Associate,14,RENT,2000.0,DEBTCONSOLIDATION,13.61,0.04,13.0,662,No,1,10.897757325726872
36.0,female,Associate,15,MORTGAGE,15000.0,HOMEIMPROVEMENT,9.63,0.11,15.0,691,No,0,11.800297489362077
37.0,male,High School,15,RENT,15000.0,PERSONAL,11.01,0.4,12.0,707,No,1,10.524574662559651
38.0,male,Associate,16,RENT,15000.0,PERSONAL,14.61,0.4,15.0,639,No,1,10.521938126192444
41.0,female,High School,17,MORTGAGE,25000.0,EDUCATION,12.73,0.19,14.0,711,Yes,0,11.800162438380125
40.0,female,Associate,17,OWN,1600.0,VENTURE,9.99,0.05,17.0,598,Yes,0,10.45472548691338
41.0,female,Associate,18,OWN,2000.0,EDUCATION,7.74,0.06,16.0,681,Yes,0,10.459697547336718
40.0,female,Associate,18,OWN,12000.0,PERSONAL,16.0,0.34,14.0,654,No,0,10.464302621047032
43.0,female,High School,24,MORTGAGE,25000.0,PERSONAL,14.96,0.18,15.0,641,No,0,11.817162248886461
45.0,male,Bachelor,23,MORTGAGE,10000.0,DEBTCONSOLIDATION,16.0,0.08,13.0,673,No,1,11.701245660567583
38.0,female,Associate,19,MORTGAGE,25000.0,EDUCATION,6.99,0.18,13.0,581,Yes,0,11.81751627557492
42.0,female,Associate,20,MORTGAGE,25000.0,DEBTCONSOLIDATION,16.15,0.2,17.0,581,No,1,11.71337340835225
38.0,female,High School,14,MORTGAGE,19000.0,DEBTCONSOLIDATION,9.99,0.14,12.0,631,No,0,11.832861732951342
40.0,female,High School,18,MORTGAGE,6000.0,MEDICAL,5.42,0.04,17.0,675,Yes,0,11.834400083156758
42.0,female,Associate,17,MORTGAGE,19200.0,PERSONAL,11.36,0.14,15.0,669,Yes,0,11.833326389984736
40.0,male,Associate,18,MORTGAGE,35000.0,DEBTCONSOLIDATION,8.9,0.25,14.0,598,Yes,0,11.835262555170823
46.0,female,High School,23,MORTGAGE,3000.0,EDUCATION,8.59,0.02,17.0,700,Yes,0,11.837578124786098
42.0,male,High School,20,MORTGAGE,2850.0,VENTURE,11.01,0.02,12.0,625,Yes,0,11.84028487707477
39.0,male,Doctorate,16,MORTGAGE,12500.0,DEBTCONSOLIDATION,6.54,0.09,11.0,677,No,0,11.84239466605047
39.0,female,Associate,16,RENT,15000.0,DEBTCONSOLIDATION,12.53,0.28,13.0,651,No,1,10.902831839545568
36.0,male,Doctorate,10,MORTGAGE,10000.0,VENTURE,5.42,0.07,15.0,589,Yes,0,11.840702867985952
49.0,female,Associate,25,RENT,15000.0,DEBTCONSOLIDATION,13.49,0.27,12.0,705,No,1,10.915633770053805
44.0,male,High School,20,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.01,0.09,14.0,699,Yes,0,11.842495363741701
46.0,female,Associate,23,RENT,15000.0,DEBTCONSOLIDATION,10.99,0.31,12.0,692,No,1,10.774404278521965
39.0,male,Bachelor,15,MORTGAGE,25000.0,VENTURE,15.58,0.18,17.0,667,Yes,0,11.840623607272203
45.0,male,Doctorate,21,MORTGAGE,8000.0,VENTURE,8.94,0.06,11.0,676,Yes,0,11.84192700818044
41.0,female,High School,21,MORTGAGE,20000.0,PERSONAL,14.61,0.14,11.0,554,Yes,0,11.842804586121797
37.0,male,Bachelor,12,RENT,15000.0,PERSONAL,10.96,0.31,12.0,662,No,1,10.772686676876432
46.0,male,Master,19,MORTGAGE,10000.0,DEBTCONSOLIDATION,6.03,0.07,15.0,642,Yes,0,11.852699387878774
46.0,male,Bachelor,25,MORTGAGE,30000.0,EDUCATION,18.39,0.24,15.0,704,No,1,11.741860214876102
39.0,female,High School,19,MORTGAGE,25000.0,MEDICAL,18.3,0.23,13.0,644,No,1,11.57998580365131
45.0,male,Bachelor,25,RENT,15000.0,MEDICAL,16.4,0.26,11.0,712,No,1,10.963792044549187
40.0,male,Associate,17,MORTGAGE,12000.0,VENTURE,11.01,0.09,16.0,581,Yes,0,11.853716931701381
50.0,male,Associate,27,MORTGAGE,5000.0,PERSONAL,10.25,0.04,17.0,694,Yes,0,11.849326270468872
38.0,male,High School,16,MORTGAGE,10700.0,HOMEIMPROVEMENT,14.27,0.08,14.0,666,No,0,11.858506093955432
36.0,male,Associate,12,MORTGAGE,20400.0,HOMEIMPROVEMENT,13.06,0.14,11.0,597,Yes,0,11.858718414191763
37.0,male,Associate,14,MORTGAGE,8000.0,HOMEIMPROVEMENT,13.06,0.06,13.0,663,Yes,0,11.863427395003106
37.0,female,High School,14,MORTGAGE,10000.0,PERSONAL,8.94,0.07,11.0,531,Yes,0,11.859227798908503
38.0,male,High School,15,MORTGAGE,16000.0,PERSONAL,10.75,0.11,16.0,635,No,0,11.862729860652964
37.0,male,Doctorate,16,RENT,1800.0,MEDICAL,9.63,0.04,13.0,723,No,0,10.796673410695186
38.0,male,Associate,16,MORTGAGE,12000.0,MEDICAL,11.01,0.08,17.0,674,No,0,11.867195519479093
38.0,male,Bachelor,14,OWN,4750.0,HOMEIMPROVEMENT,12.73,0.14,14.0,739,Yes,0,10.397299256942858
38.0,female,High School,18,MORTGAGE,11400.0,DEBTCONSOLIDATION,10.59,0.08,12.0,546,Yes,0,11.869417392162418
42.0,male,Associate,16,RENT,15000.0,HOMEIMPROVEMENT,16.95,0.3,15.0,678,No,1,10.823351891463572
45.0,male,Associate,21,MORTGAGE,25000.0,HOMEIMPROVEMENT,12.18,0.18,12.0,659,Yes,0,11.866669116867211
43.0,female,Bachelor,21,RENT,15000.0,PERSONAL,12.42,0.26,12.0,735,No,1,10.974934173131468
41.0,male,Doctorate,18,MORTGAGE,28000.0,MEDICAL,11.71,0.2,13.0,707,No,0,11.870327144772471
45.0,female,Master,24,MORTGAGE,20000.0,VENTURE,11.01,0.14,15.0,732,Yes,0,11.873483858547761
36.0,female,Associate,15,RENT,15000.0,MEDICAL,13.98,0.26,15.0,674,No,1,10.977841301057458
45.0,female,High School,23,MORTGAGE,5000.0,PERSONAL,11.49,0.03,13.0,587,Yes,0,11.875830958659597
44.0,male,High School,25,MORTGAGE,4000.0,HOMEIMPROVEMENT,11.01,0.03,14.0,706,No,0,11.885688301978194
41.0,male,Associate,22,RENT,15000.0,MEDICAL,12.73,0.28,15.0,729,No,1,10.88267796337933
36.0,female,Bachelor,15,MORTGAGE,30000.0,MEDICAL,6.62,0.21,11.0,578,Yes,0,11.886383776943307
40.0,female,High School,17,MORTGAGE,6000.0,DEBTCONSOLIDATION,17.27,0.05,16.0,637,No,1,11.777955404137076
40.0,male,Bachelor,17,OWN,4750.0,HOMEIMPROVEMENT,11.01,0.15,17.0,692,Yes,0,10.37380363296391
36.0,female,Master,15,RENT,15000.0,HOMEIMPROVEMENT,8.9,0.25,14.0,547,Yes,0,11.01468695670971
39.0,female,Associate,17,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.99,0.09,13.0,623,No,1,11.78089705588028
36.0,male,High School,9,MORTGAGE,14500.0,DEBTCONSOLIDATION,5.42,0.1,15.0,685,No,0,11.885708966622023
37.0,female,High School,14,MORTGAGE,5400.0,PERSONAL,5.99,0.04,17.0,667,Yes,0,11.884323490461842
39.0,male,High School,16,MORTGAGE,30000.0,EDUCATION,16.49,0.23,11.0,684,No,1,11.781921536466527
37.0,male,High School,15,RENT,15000.0,HOMEIMPROVEMENT,13.22,0.25,11.0,667,No,0,11.018104415345954
48.0,female,Bachelor,26,MORTGAGE,3600.0,DEBTCONSOLIDATION,11.01,0.02,17.0,659,No,0,11.88634935886693
40.0,male,Doctorate,22,MORTGAGE,9600.0,PERSONAL,10.59,0.07,14.0,588,Yes,0,11.886005112934237
47.0,male,Associate,24,MORTGAGE,15000.0,EDUCATION,10.99,0.1,12.0,703,No,0,11.884723476674546
37.0,female,High School,14,OWN,5000.0,VENTURE,9.91,0.16,11.0,581,Yes,0,10.339158502701359
39.0,male,Master,18,MORTGAGE,20000.0,HOMEIMPROVEMENT,14.54,0.15,14.0,718,No,1,11.778193202584836
50.0,male,High School,32,MORTGAGE,5575.0,HOMEIMPROVEMENT,15.2,0.04,13.0,730,Yes,0,11.886094628277572
40.0,female,Master,17,OWN,8500.0,VENTURE,7.51,0.27,11.0,631,Yes,0,10.351469218580617
39.0,male,High School,15,MORTGAGE,12000.0,MEDICAL,5.79,0.08,11.0,633,Yes,0,11.88415103325667
37.0,female,Bachelor,16,MORTGAGE,20000.0,MEDICAL,14.84,0.18,12.0,588,No,1,11.618203977265871
43.0,female,Associate,19,MORTGAGE,8400.0,MEDICAL,14.84,0.08,14.0,661,No,1,11.619076667952427
42.0,male,Master,17,MORTGAGE,9250.0,EDUCATION,11.86,0.06,13.0,667,No,0,11.886308055611538
42.0,female,Associate,18,MORTGAGE,6000.0,PERSONAL,10.38,0.04,11.0,588,No,0,11.88417172969171
41.0,female,Associate,20,MORTGAGE,20000.0,MEDICAL,10.25,0.14,11.0,700,No,0,11.885660748455473
38.0,male,High School,14,MORTGAGE,24250.0,DEBTCONSOLIDATION,11.01,0.17,12.0,675,Yes,0,11.885385171464408
49.0,female,Doctorate,26,MORTGAGE,12000.0,MEDICAL,10.99,0.08,12.0,717,No,0,11.883819832028198
36.0,female,Associate,13,MORTGAGE,25000.0,HOMEIMPROVEMENT,10.99,0.17,11.0,664,Yes,0,11.886363126239633
40.0,male,Master,18,OWN,20000.0,MEDICAL,11.01,0.14,11.0,733,No,0,11.884854471858937
38.0,male,High School,10,OWN,23600.0,VENTURE,14.96,0.16,13.0,683,No,0,11.88492340980103
37.0,male,Doctorate,13,MORTGAGE,5000.0,MEDICAL,19.47,0.04,16.0,685,No,1,11.61877086305357
39.0,male,High School,17,OWN,8000.0,PERSONAL,7.51,0.26,14.0,619,No,0,10.328526503601397
47.0,female,High School,21,OWN,10750.0,PERSONAL,14.22,0.35,16.0,569,Yes,0,10.34306419027306
40.0,female,Bachelor,19,MORTGAGE,17000.0,VENTURE,10.51,0.12,15.0,655,No,0,11.883771522682746
42.0,male,High School,19,MORTGAGE,14400.0,VENTURE,13.67,0.11,16.0,614,No,1,11.779442632647074
36.0,female,Associate,13,OWN,10000.0,PERSONAL,13.3,0.07,13.0,670,No,0,11.885006129058809
